Name,X,Y,Z,DeltaX,Deltay,Alpha,Kuant
R8,0.1966525,0.4649324,1.276486,0.0077326,0.0013317,9.771563449,1
R8,0.2042066,0.4648675,1.275876,0.0075541,-6.49E-05,359.5077634,8
R8,0.2134846,0.4665352,1.276703,0.009278,0.0016677,10.18997607,1
R8,0.2220876,0.4664695,1.275787,0.008603,-6.57E-05,359.562448,8
R8,0.2304183,0.4693472,1.275391,0.0083307,0.0028777,19.05660968,1
R8,0.2742771,0.4722825,1.2754,0.0438588,0.0029353,3.828875278,1
R8,0.2820031,0.4707899,1.275813,0.007726,-0.0014926,349.0656308,8
R8,0.3261861,0.4582639,1.27627,0.044183,-0.012526,344.1718233,8
R8,0.3485254,0.4452147,1.276828,0.0223393,-0.0130492,329.7092411,8
R8,0.360573,0.4350795,1.277415,0.0120476,-0.0101352,319.9273398,8
R8,0.3655988,0.4309844,1.277927,0.0050258,-0.0040951,320.8263167,8
R8,0.3715534,0.4247403,1.277822,0.0059546,-0.0062441,313.6405096,7
R8,0.4098024,0.3479587,1.27185,0.038249,-0.0767816,296.4803377,7
R8,0.4171326,0.3330183,1.271168,0.0073302,-0.0149404,296.1339282,7
R8,0.4220569,0.3184423,1.271922,0.0049243,-0.014576,288.6668285,7
R8,0.4238264,0.3113978,1.272171,0.0017695,-0.0070445,284.1003359,7
R8,0.4267115,0.3057022,1.27364,0.0028851,-0.0056956,296.8644443,7
R8,0.4277158,0.2995836,1.273684,0.0010043,-0.0061186,279.3213462,7
R8,0.4007843,0.2800406,1.272874,-0.0269315,-0.019543,215.9667343,5
R9,-0.0475512,0.2604626,1.279004,-0.4483355,-0.019578,182.5004145,5
R9,-0.04718116,0.2635356,1.279362,0.00037004,0.003073,83.13370106,2
R9,-0.04665076,0.2664435,1.279506,0.0005304,0.0029079,79.66290616,2
R9,-0.04415731,0.2696718,1.277861,0.00249345,0.0032283,52.31849067,2
R9,-0.04470074,0.2814794,1.278522,-0.00054343,0.0118076,92.63510699,3
R9,-0.0427785,0.2881587,1.279467,0.00192224,0.0066793,73.94467695,2
R9,-0.04156346,0.2947398,1.28096,0.00121504,0.0065811,79.539521,2
R9,-0.039373,0.3016873,1.281667,0.00219046,0.0069475,72.50058762,2
R9,-0.03830498,0.3062381,1.282279,0.00106802,0.0045508,76.79236864,2
R9,-0.03441818,0.3191809,1.281575,0.0038868,0.0129428,73.28467427,2
R9,-0.008688751,0.3578771,1.278383,0.025729429,0.0386962,56.37973244,2
R9,0.03013583,0.4078725,1.278283,0.038824581,0.0499954,52.16840678,2
R9,0.04069293,0.4133837,1.276564,0.0105571,0.0055112,27.56623849,1
R9,0.04825477,0.4182035,1.275342,0.00756184,0.0048198,32.51280711,1
R9,0.05444471,0.4255598,1.275882,0.00618994,0.0073563,49.921151,2
R9,0.06138328,0.4313831,1.274815,0.00693857,0.0058233,40.00556475,1
R9,0.06877992,0.4382988,1.274397,0.00739664,0.0069157,43.07540434,1
R9,0.1965027,0.4790137,1.301032,0.12772278,0.0407149,17.68101008,1
R9,0.2116906,0.4824494,1.304379,0.0151879,0.0034357,12.74651566,1
R9,0.2322791,0.4789455,1.306874,0.0205885,-0.0035039,350.3415283,8
R9,0.2521771,0.4736344,1.308613,0.019898,-0.0053111,345.0552317,8
R9,0.3190639,0.4354639,1.310645,0.0668868,-0.0381705,330.2877582,8
R9,0.3255753,0.4323196,1.311338,0.0065114,-0.0031443,334.2244962,8
R9,0.3309498,0.4266116,1.311808,0.0053745,-0.005708,313.2763476,7
R9,0.3362974,0.4189662,1.311699,0.0053476,-0.0076454,304.9709909,7
R9,0.3435935,0.4128332,1.312524,0.0072961,-0.006133,319.9500588,8
R9,0.3508139,0.4051726,1.312858,0.0072204,-0.0076606,313.3056079,7
R9,0.3553983,0.3964403,1.313089,0.0045844,-0.0087323,297.699177,7
R9,0.3619316,0.3881952,1.314141,0.0065333,-0.0082451,308.3928047,7
R9,0.3694367,0.3796831,1.315077,0.0075051,-0.0085121,311.402554,7
R9,0.3805511,0.3632304,1.31502,0.0111144,-0.0164527,304.0404638,7
R9,0.3933413,0.2393381,1.314759,0.0127902,-0.1238923,275.8941321,7
R9,0.4013196,0.238168,1.314769,0.0079783,-0.0011701,351.6564646,8
R9,0.4045233,0.2353982,1.314244,0.0032037,-0.0027698,319.1545247,8
R9,0.4082334,0.230819,1.314574,0.0037101,-0.0045792,309.0146342,7
R9,0.4087605,0.2259616,1.313674,0.0005271,-0.0048574,276.1932091,7
R9,0.4113185,0.2198489,1.314129,0.002558,-0.0061127,292.7079944,7
R9,0.4134469,0.2148621,1.312696,0.0021284,-0.0049868,293.1131176,7
R9,0.415044,0.209233,1.311421,0.0015971,-0.0056291,285.8398106,7
R9,0.418478,0.1824591,1.305809,0.003434,-0.0267739,277.3088096,7
