Name,X,Y,Z,DeltaX,DeltaY,Alpha,Kuant
R8,0.07221569,0.03960846,1.411562,0.00644601,0.00536612,39.77641882,1
R8,0.07641179,0.04287267,1.414993,0.0041961,0.00326421,37.8798895,1
R8,0.09902974,0.09990194,1.427602,0.02261795,0.05702927,68.3666002,2
R8,0.09966419,0.108306,1.4302,0.00063445,0.00840406,85.68274331,2
R8,0.1022086,0.1173279,1.432589,0.00254441,0.0090219,74.25017033,2
R8,0.1062054,0.1353959,1.433665,0.0039968,0.018068,77.52653831,2
R8,0.106174,0.1475798,1.435587,-3.14E-05,0.0121839,90.14766072,3
R8,0.1052525,0.1580602,1.438048,-0.0009215,0.0104804,95.02486814,3
R8,0.1070925,0.182375,1.441111,0.00184,0.0243148,85.67244298,2
R8,0.1068312,0.1930896,1.443416,-0.0002613,0.0107146,91.39701157,3
R8,0.1088055,0.2171239,1.446837,0.0019743,0.0240343,85.30397611,2
R8,0.1082456,0.2312843,1.448184,-0.0005599,0.0141604,92.26428665,3
R8,0.1104261,0.2494823,1.450323,0.0021805,0.018198,83.1673451,2
R8,0.1177965,0.2909572,1.451526,0.0073704,0.0414749,79.92330638,2
R8,0.2723979,0.3575231,1.448858,0.1546014,0.0665659,23.29500356,1
R8,0.2824801,0.3561346,1.449445,0.0100822,-0.0013885,352.1586675,8
R8,0.2960459,0.3557186,1.450441,0.0135658,-0.000416,358.2435553,8
R8,0.3197374,0.3510771,1.450628,0.0236915,-0.0046415,348.9153416,8
R8,0.3317657,0.345959,1.450824,0.0120283,-0.0051181,336.950012,8
R9,0.09533322,0.3458854,1.365029,-0.23643248,-7.36E-05,180.0178358,5
R9,0.09204247,0.3405237,1.361438,-0.00329075,-0.0053617,238.4604271,6
R9,0.08854146,0.3334731,1.357693,-0.00350101,-0.0070506,243.5930779,6
R9,0.0862926,0.3178939,1.35335,-0.00224886,-0.0155792,261.7860826,6
R9,0.08053004,0.3030608,1.350204,-0.00576256,-0.0148331,248.7691851,6
R9,0.07833409,0.2911946,1.345402,-0.00219595,-0.0118662,259.5154998,6
R9,0.07504569,0.2807921,1.343059,-0.0032884,-0.0104025,252.4574046,6
R9,0.06632054,0.2271226,1.335407,-0.00872515,-0.0536695,260.7661029,6
R9,0.07345422,0.2169827,1.331392,0.00713368,-0.0101399,305.1273705,7
R9,0.07468633,0.2071067,1.330718,0.00123211,-0.009876,277.1113636,7
R9,0.1128442,0.1539666,1.322296,0.03815787,-0.0531401,305.6806792,7
R9,0.1213831,0.1456975,1.322684,0.0085389,-0.0082691,315.919626,8
R9,0.1275268,0.1375777,1.323596,0.0061437,-0.0081198,307.112313,7
R9,0.158369,0.08503356,1.331958,0.0308422,-0.05254414,300.4119526,7
R9,0.2219744,0.1064557,1.345758,0.0636054,0.02142214,18.61339695,1
R9,0.224383,0.11341,1.346873,0.0024086,0.0069543,70.89663279,2
R9,0.2280918,0.1209293,1.348449,0.0037088,0.0075193,63.74576118,2
R9,0.2312214,0.128127,1.350285,0.0031296,0.0071977,66.50032825,2
R9,0.2350079,0.1371317,1.353377,0.0037865,0.0090047,67.19311858,2
R9,0.2394282,0.1502491,1.353594,0.0044203,0.0131174,71.37721829,2
R9,0.2419215,0.1657786,1.354814,0.0024933,0.0155295,80.87886016,2
R9,0.2404311,0.1769831,1.355277,-0.0014904,0.0112045,97.57689004,3
R9,0.2411062,0.2458618,1.361189,0.0006751,0.0688787,89.43844553,3
R9,0.2422876,0.2526241,1.360835,0.0011814,0.0067623,80.09021798,2
R9,0.2436579,0.2652393,1.362915,0.0013703,0.0126152,83.80067009,2
R9,0.2454437,0.2743373,1.363898,0.0017858,0.009098,78.89488575,2
R9,0.2670471,0.3440288,1.371614,0.0216034,0.0696915,72.77728761,2
R9,0.2721233,0.3438215,1.370561,0.0050762,-0.0002073,357.6614753,8
R9,0.2782326,0.3462292,1.369834,0.0061093,0.0024077,21.50960162,1
R9,0.2871446,0.3497081,1.367425,0.008912,0.0034789,21.32374997,1
R9,0.2973246,0.3535695,1.36597,0.01018,0.0038614,20.77235648,1
R9,0.4308318,0.3443172,1.348436,0.1335072,-0.0092523,356.0356333,8
R9,0.4363493,0.3414355,1.34669,0.0055175,-0.0028817,332.422671,8
R9,0.4451678,0.3347155,1.346177,0.0088185,-0.00672,322.6913539,8
R9,0.4540719,0.3257177,1.344966,0.0089041,-0.0089978,314.700112,8
R9,0.461472,0.3183606,1.342859,0.0074001,-0.0073571,315.1669498,8
R9,0.471167,0.3087892,1.342382,0.009695,-0.0095714,315.3675654,8
R9,0.4758095,0.2959258,1.341641,0.0046425,-0.0128634,289.8449031,7
R9,0.4811096,0.2803996,1.340897,0.0053001,-0.0155262,288.8481045,7
R9,0.4866487,0.2683977,1.340279,0.0055391,-0.0120019,294.7742021,7
